Unnamed: 0,track_id,artist,song,release_date,total_weeks,peak_position,peak_streams,total_streams,release_month,release_season,first_peak_date,peak_season,language,genre,popularity,bpm,energy,danceability,loudness,valence,length,acousticness,artist_seperation,debut_position
1846,3bMVSeSOCkppgrhNZYMxZy,morgenshtern,eeee,2022-10-21,2,27,77649,120677,10.0,Fall,2022-10-27,Fall,Russian,Hip Hop,41.0,83.0,71.0,79.0,-7.0,36.0,158.0,22.0,41.0,27
1847,6N1ZQIxGpxQvtfzye58KQw,obladaet,random,2021-03-26,4,26,43891,120506,3.0,Spring,2021-03-18,Spring,Russian,Hip Hop,29.0,120.0,70.0,81.0,-7.0,64.0,126.0,12.0,29.0,26
1848,0STIV4K7EZkp2YHAyyu5em,inner circle,bad boys,1992-06-02,3,134,45016,120305,6.0,Summer,2024-06-20,Summer,English,Reggae,69.0,175.0,68.0,68.0,-10.0,52.0,231.0,20.0,69.0,134
1849,5pOodUBEzvEJFYPlAghUBY,lsp,есть деньги нет чувств,2021-02-05,4,15,49122,119970,2.0,Winter,2021-02-11,Winter,Russian,,26.0,130.0,64.0,78.0,-6.0,60.0,122.0,23.0,26.0,15
1850,3fywOCxyFTUlx4gYEjoL1m,fallen777angel,апатия,2024-06-28,3,177,40692,119915,6.0,Summer,2024-11-07,Fall,Russian,,55.0,194.0,39.0,42.0,-15.0,12.0,139.0,56.0,55.0,200
1851,4JUkuxYGqLy7rL5phpPB9M,kombinaciya,не забывай,,3,120,44967,119789,,,2023-12-07,Winter,,,48.0,131.0,85.0,66.0,-6.0,68.0,235.0,8.0,48.0,192
1852,741UUVE2kuITl0c6zuqqbO,nicki minaj,barbie world,2023-06-23,3,129,40267,119726,6.0,Summer,2023-07-27,Summer,English,Electronic,72.0,144.0,58.0,77.0,-8.0,75.0,110.0,52.0,72.0,129
1853,4OWzUW3tkhBVwIwE5HLpfu,alblak 52,52 & haunted,2024-04-12,2,49,74869,119293,4.0,Spring,2024-04-18,Spring,Russian,Hip Hop,48.0,168.0,60.0,68.0,-7.0,12.0,153.0,35.0,48.0,49
1854,07DVvww4OTSjUBciPR4Rcd,алсми,балет,2023-10-20,3,92,46049,119022,10.0,Fall,2023-10-12,Fall,Russian,,40.0,143.0,62.0,68.0,-5.0,73.0,121.0,33.0,40.0,92
1855,6zmh6mi9cLuioTTRprsh8j,tereshina,обломки чувств,2011-04-01,3,154,41226,118854,4.0,Spring,2025-01-16,Winter,Russian,,57.0,97.0,63.0,74.0,-5.0,71.0,169.0,40.0,57.0,180
1856,5PlwjDZycmfS6DWim2eFaA,do sliz,що якщо,2024-09-26,2,44,74311,118844,9.0,Fall,2024-10-03,Fall,,,47.0,90.0,81.0,59.0,-5.0,83.0,132.0,2.0,47.0,44
1857,5mY6WIHXoBsOCSyQxrTg0E,måneskin,valentine,2023-11-10,2,33,72659,118689,11.0,Fall,2023-11-16,Fall,English,Rock,67.0,95.0,72.0,48.0,-5.0,22.0,217.0,1.0,67.0,33
1858,,ramil',убей меня,,4,118,33101,118650,,,2021-11-25,Fall,Russian,,,,,,,,,,,199
1859,5TyFmKLRSsTjlEewvAvb14,taras,тебя нежно грубо,2016-02-03,3,166,42767,118525,2.0,Winter,2024-02-29,Winter,Russian,Hip Hop,62.0,160.0,65.0,66.0,-11.0,49.0,220.0,29.0,62.0,166
1860,24E8ivi1KbzJQ9PeO6uh12,ivan dorn,тебе нема сьогодні,2021-11-26,3,49,50129,118490,11.0,Fall,2021-12-02,Winter,Ukrainian,,32.0,156.0,74.0,60.0,-7.0,29.0,281.0,63.0,32.0,49
1861,7erRAW78r5mkGTiNt2dFLN,the hatters,я делаю шаг,2020-11-13,5,73,24832,118222,11.0,Fall,2021-05-13,Spring,Russian,Rock,40.0,142.0,78.0,65.0,-8.0,59.0,219.0,4.0,40.0,104
1862,3QCAlpFtKHG9boarQDZnar,мосты,морозы,2012-03-10,3,70,41457,117676,3.0,Spring,2022-12-22,Winter,Russian,Hip Hop,48.0,82.0,36.0,84.0,-8.0,62.0,179.0,71.0,48.0,70
1863,3pUbDaO5cBfRCZHxSCVMh8,greyrock,распять,2025-03-14,2,71,55472,117591,3.0,Spring,2025-03-27,Spring,Russian,,61.0,116.0,62.0,61.0,-5.0,42.0,120.0,0.0,61.0,77
1864,3YBuVhXFlm2VyMww57afjI,morgenshtern,cctv,2022-10-21,2,23,82564,117549,10.0,Fall,2022-10-27,Fall,Russian,Hip Hop,36.0,140.0,46.0,77.0,-9.0,20.0,154.0,42.0,36.0,23
1865,6M4kHsLmDRUkNt1bz6LLW3,jony,ты пари,2020-08-21,8,95,16469,117353,8.0,Summer,2020-10-08,Fall,Russian,Electronic,47.0,90.0,67.0,75.0,-5.0,55.0,235.0,35.0,47.0,141
1866,0u2P5u6lvoDfwTYjAADbn4,billie eilish,lovely,2018-04-19,10,87,3569,117321,4.0,Spring,2020-07-16,Summer,English,Pop,88.0,115.0,30.0,35.0,-10.0,12.0,200.0,93.0,88.0,87
1867,3VnFEw7QY1kDjU5I0VSFPf,fortuna 812,простужен,2024-09-06,3,173,39622,117145,9.0,Fall,2025-01-16,Winter,Russian,,59.0,122.0,81.0,68.0,-4.0,38.0,95.0,0.0,59.0,187
1868,6RSoNbRPI3DY0NICU0xL8L,okean elzy,квіти мінних зон,2022-07-27,4,131,31739,117109,7.0,Summer,2022-08-04,Summer,Ukrainian,,34.0,148.0,57.0,53.0,-5.0,43.0,227.0,14.0,34.0,131
1869,36ONZ2CvV8KsLPapNPGTqa,måneskin,l'altra dimensione,2018-10-26,4,85,32266,116141,10.0,Fall,2021-06-03,Summer,Italian,Rock,68.0,111.0,84.0,72.0,-2.0,54.0,127.0,52.0,68.0,171
1870,7zF1rACW4Ox3ZdgZ0iXm92,morgenshtern,вставал падал,2022-10-21,2,29,76114,116074,10.0,Fall,2022-10-27,Fall,Russian,Hip Hop,38.0,77.0,58.0,87.0,-8.0,39.0,137.0,18.0,38.0,29
1871,72s47svN0csVk41h0LdbSe,david kushner,skin and bones,2024-08-30,2,51,63385,115500,8.0,Summer,2024-01-25,Winter,English,Pop,66.0,117.0,46.0,49.0,-10.0,17.0,215.0,65.0,66.0,51
1872,4P6g27LvaQ4GIF8sxn2grB,go_a,шум,2021-01-22,4,49,44411,115267,1.0,Winter,2021-05-27,Spring,Ukrainian,Electronic,48.0,115.0,66.0,47.0,-5.0,41.0,239.0,1.0,48.0,147
1873,2bIsQdZK9ArtOY5OMK03Zt,we,зеркало,2019-08-16,4,76,33683,115264,8.0,Summer,2021-08-26,Summer,,Rock,40.0,82.0,16.0,57.0,-18.0,32.0,91.0,96.0,40.0,109
1874,7jPdqwZug0ovtDZsY5uK4T,ryan gosling,i’m just ken (from barbie the album),2023-07-21,3,133,41814,115042,7.0,Summer,2023-08-03,Summer,,Electronic,56.0,140.0,63.0,35.0,-6.0,39.0,223.0,3.0,56.0,159
1875,17QW3dioB9CIUh0oCnyXKz,анна трінчер,колоски,2023-12-12,3,182,40047,114963,12.0,Winter,2024-02-08,Winter,Ukrainian,,44.0,119.0,67.0,78.0,-7.0,71.0,162.0,20.0,44.0,190
1876,0zpnriDUG9bzFKQgBm6Hiz,фогель,богатыми,2021-07-23,4,77,34785,114940,7.0,Summer,2021-07-29,Summer,Russian,,46.0,90.0,44.0,89.0,-9.0,26.0,165.0,42.0,46.0,77
1877,2xrPQGb3D6JGyyTvYOrXc6,kizaru,first day out,2022-07-01,2,12,82421,114928,7.0,Summer,2022-07-07,Summer,Russian,Hip Hop,30.0,120.0,63.0,75.0,-7.0,8.0,134.0,5.0,30.0,12
1878,6LmpYRchoYl3gRGbcQ7k8z,okean elzy,квітка,2001-04-20,3,167,37553,114874,4.0,Spring,2023-05-18,Spring,Ukrainian,Rock,52.0,74.0,60.0,68.0,-7.0,60.0,255.0,24.0,52.0,167
1879,0mOA86xnvtUwXotaIuM9E6,nautilus pompilius,я хочу быть с тобой,1997-01-01,3,168,37683,114768,1.0,Winter,2023-12-14,Winter,Russian,Rock,47.0,86.0,56.0,38.0,-10.0,41.0,261.0,77.0,47.0,168
1880,3kIxEGMJ6LF8Vq2PjL5vXF,kizaru,газ в пол,2020-11-13,4,13,61227,114578,11.0,Fall,2020-11-19,Fall,Russian,Hip Hop,34.0,130.0,74.0,94.0,-7.0,35.0,143.0,28.0,34.0,13
1881,3LIItTxdjXfgiHc8UmSJpo,nyan.mp3,почему котикам компьютеры не нравятся,2023-07-21,3,144,38546,114539,7.0,Summer,2023-08-24,Summer,Russian,Electronic,51.0,99.0,76.0,73.0,-5.0,98.0,103.0,3.0,51.0,161
1882,0HYAsQwJIO6FLqpyTeD3l6,fujii kaze,死ぬのがいいわ,2020-05-20,3,70,45923,114385,5.0,Spring,2022-11-10,Fall,Japanese,Soul,66.0,158.0,76.0,60.0,-6.0,52.0,186.0,17.0,66.0,185
1883,69xohKu8C1fsflYAiSNbwM,bts,run bts,2022-06-10,3,26,55228,114322,6.0,Summer,2022-06-16,Summer,English,Hip Hop,76.0,77.0,82.0,72.0,-4.0,70.0,205.0,2.0,76.0,26
1884,0UM2Ua68mu9ldMpi3KDGH7,loboda,занесlo,2021-12-10,3,63,48227,113851,12.0,Winter,2021-12-16,Winter,Russian,Pop,42.0,120.0,71.0,74.0,-7.0,37.0,200.0,14.0,42.0,63
1885,0cwrUbIAPi1GNLrdIOT5Sd,toxi$,не могу,2023-07-07,3,109,43007,113509,7.0,Summer,2023-07-13,Summer,Russian,Jazz,37.0,86.0,48.0,70.0,-7.0,43.0,108.0,6.0,37.0,109
1886,3S8jK1mGzQi24ilFb45DAZ,justin bieber,lonely,2021-03-19,7,80,18001,113049,3.0,Spring,2020-11-12,Fall,English,Pop,72.0,90.0,70.0,68.0,-6.0,46.0,198.0,32.0,81.0,149
1887,0MMyJUC3WNnFS1lit5pTjk,olivia rodrigo,"jealousy, jealousy",2021-05-21,5,136,22324,112488,5.0,Spring,2021-07-08,Summer,English,Rock,82.0,164.0,57.0,70.0,-6.0,70.0,173.0,20.0,82.0,136
1888,30ln1OwxEZdXDfEploBcsU,yeat,iluv,2024-02-16,2,57,63632,112175,2.0,Winter,2024-02-22,Winter,English,Electronic,72.0,128.0,57.0,76.0,-10.0,39.0,184.0,6.0,72.0,57
1889,4l2cybnuXksxxKzCCSDPfV,go_a,kalyna,2022-03-18,4,105,31180,112050,3.0,Spring,2022-05-26,Spring,Ukrainian,Electronic,44.0,125.0,78.0,61.0,-5.0,19.0,186.0,0.0,44.0,126
1890,788Sc88rcCe1GWVZ3ofJKQ,og buda,6am в будапеште,2023-04-21,2,29,62576,111769,4.0,Spring,2023-04-20,Spring,Russian,Electronic,52.0,176.0,60.0,56.0,-8.0,4.0,187.0,11.0,52.0,29
1891,5rIWBlwQzxD3Lor4qMnh2s,soda luv,жорики,2022-01-28,2,29,72754,111419,1.0,Winter,2022-02-03,Winter,Russian,,27.0,162.0,69.0,69.0,-6.0,43.0,157.0,12.0,27.0,29
1892,0bUTovzE275S4sfnJU1DMw,obladaet,sleepknot,2021-12-10,2,24,72670,111191,12.0,Winter,2021-12-16,Winter,Russian,,36.0,142.0,62.0,81.0,-10.0,57.0,123.0,19.0,36.0,24
1893,56lTRHW3ICSxcYOZbD6Aao,sx1nxwy,show me the will,2022-08-09,4,157,30192,111067,8.0,Summer,2022-09-08,Fall,English,,50.0,100.0,57.0,77.0,-4.0,48.0,187.0,14.0,50.0,196
1894,7f6RO1cnGOZfuIhGviPlgF,dzharakhov,дегенерат - deluxe,2021-01-28,4,18,44669,110804,1.0,Winter,2021-02-04,Winter,Russian,,32.0,160.0,82.0,81.0,-4.0,90.0,90.0,1.0,32.0,18
1895,3LmiD7zG8X69RPZMsZwB1Q,max korzh,лучший вайб,2021-12-17,2,28,72427,110760,12.0,Winter,2021-12-23,Winter,Russian,Hip Hop,45.0,130.0,42.0,92.0,-6.0,80.0,238.0,6.0,45.0,28
1896,6qfNb3PBlpH9xgVjs4GiqX,krbk,державний,2023-04-02,3,123,40796,110681,4.0,Spring,2023-04-13,Spring,Ukrainian,,39.0,90.0,70.0,72.0,-5.0,73.0,157.0,46.0,39.0,175
1897,6TGd66r0nlPaYm3KIoI7ET,billie eilish,the greatest,2024-05-17,2,66,68915,110598,5.0,Spring,2024-05-23,Spring,English,Electronic,85.0,128.0,19.0,41.0,-11.0,16.0,294.0,64.0,85.0,66
1898,47EiUVwUp4C9fGccaPuUCS,bad bunny,dákiti,2020-10-30,7,81,19336,109726,10.0,Fall,2020-12-03,Winter,Spanish,Hip Hop,79.0,110.0,57.0,73.0,-10.0,14.0,205.0,40.0,79.0,81
1899,7aeVjMwmfh2srL7TDmCS3F,klava koka,покинула чат,2020-02-19,9,142,12255,109379,2.0,Winter,2020-09-03,Fall,,,48.0,144.0,56.0,88.0,-7.0,65.0,173.0,5.0,48.0,146
1900,0V3wPSX9ygBnCm8psDIegu,taylor swift,anti-hero,2022-10-21,3,97,41541,109192,10.0,Fall,2022-10-27,Fall,English,Pop,83.0,97.0,65.0,63.0,-7.0,49.0,201.0,12.0,83.0,97
1901,5DkZZnIip2biMlFXb8zgJy,ollane,where are you,2021-05-21,4,61,37173,109134,5.0,Spring,2021-05-27,Spring,English,,54.0,130.0,64.0,74.0,-9.0,65.0,242.0,39.0,54.0,61
1902,,платина,goblin fm,,2,35,70258,108950,,,2023-05-25,Spring,,,,,,,,,,,,35
1903,2tnYynqg6QV1wIgMOBeC8R,buerak,страсть к курению,2016-04-01,4,107,29430,108779,4.0,Spring,2022-04-21,Spring,Russian,Rock,50.0,128.0,70.0,77.0,-10.0,80.0,135.0,25.0,50.0,111
1904,5zxoFvGqNQK7BTnRSFev17,kizaru,ice cream,2020-11-13,4,19,57024,108698,11.0,Fall,2020-11-19,Fall,Russian,Hip Hop,35.0,115.0,79.0,98.0,-9.0,56.0,178.0,1.0,35.0,19
1905,48DqTa5F3e21LdVhTlNL8Q,lil krystalll,матильда,2021-12-10,2,21,73720,108535,12.0,Winter,2021-12-16,Winter,Russian,,33.0,142.0,45.0,88.0,-11.0,27.0,91.0,6.0,33.0,21
1906,3wwo0bJvDSorOpNfzEkfXx,juice wrld,let me know (i wonder why freestyle),2019-12-07,3,179,41238,108454,12.0,Winter,2024-12-05,Winter,English,Hip Hop,80.0,125.0,54.0,64.0,-8.0,38.0,215.0,17.0,80.0,186
1907,6sbp5aSCiUql8TVKkZyavP,zhadan i sobaky,троєщина,2019-09-05,3,164,36124,108281,9.0,Fall,2023-07-06,Summer,Ukrainian,,45.0,174.0,98.0,56.0,-4.0,49.0,211.0,1.0,45.0,172
1908,7DvyaadZ4k2oK5xGRudJ95,badcurt,миллион чувств,2019-11-22,4,173,31253,108237,11.0,Fall,2022-01-20,Winter,Russian,,52.0,90.0,39.0,74.0,-11.0,25.0,161.0,33.0,52.0,198
1909,37GixdIXusxU3cn3Yfg6OK,gone.fludd,overheaven,2022-12-30,3,80,47891,108215,12.0,Winter,2023-01-05,Winter,Russian,,41.0,162.0,69.0,72.0,-4.0,49.0,130.0,1.0,41.0,80
1910,6m8cwt8KbyYxylHOZhJpBZ,clonnex,тцк - sped up,2024-03-15,2,68,60330,108151,3.0,Spring,2024-03-21,Spring,Ukrainian,Hip Hop,34.0,172.0,90.0,58.0,-5.0,49.0,103.0,0.0,34.0,68
1911,0oA9wBGDY4uyILLg4GymWP,annenmaykantereit,tom's diner,2019-06-28,4,69,32967,107646,6.0,Summer,2022-04-07,Spring,English,Pop,75.0,98.0,43.0,68.0,-8.0,33.0,269.0,38.0,75.0,142
1912,09iMHLjBZ6td2JEacZRqN4,alex ricellow,туда сюда,2023-08-04,2,40,61723,107318,8.0,Summer,2023-07-06,Summer,,,54.0,84.0,74.0,31.0,-10.0,32.0,108.0,91.0,54.0,40
1913,20BOju91NaEFK5Py4VJ2pp,saweetie,best friend,2021-04-23,6,152,18724,107060,4.0,Spring,2021-04-29,Spring,English,Electronic,71.0,94.0,77.0,84.0,-4.0,40.0,156.0,0.0,71.0,164
1914,2Lj4OPIGyHwXwzYKSidSWN,egor kreed,ты не смогла простить,2020-12-14,5,23,35452,106846,12.0,Winter,2020-12-24,Winter,Russian,,34.0,141.0,63.0,69.0,-7.0,42.0,113.0,49.0,34.0,23
1915,3X3IWZwvSLifFgf4z95LLc,moneyken,она не любит вино,2021-01-22,5,47,27593,106686,1.0,Winter,2021-02-04,Winter,Russian,,29.0,105.0,85.0,90.0,-4.0,37.0,111.0,22.0,29.0,181
1916,6Agjnaru9cco5sJrXne4F5,kolaba,шо ви пацики на моциках,2022-04-14,4,135,27298,106547,4.0,Spring,2022-06-09,Summer,,,33.0,106.0,89.0,78.0,-4.0,93.0,109.0,12.0,33.0,161
1917,0CDm0PnFYUPlcskXvyQ9hc,kalush,nasze domy,2022-11-04,3,71,45410,106510,11.0,Fall,2022-11-10,Fall,Polish,,38.0,110.0,76.0,79.0,-7.0,32.0,165.0,14.0,39.0,71
1918,4mn5HdatHKN7iFGDes9G8i,rat boy,who's ready for tomorrow,2020-12-18,3,99,38820,106505,12.0,Winter,2022-10-06,Fall,English,Electronic,69.0,138.0,74.0,75.0,-6.0,79.0,116.0,15.0,69.0,115
1919,64A62nJmE7FCX3sdIg1M8d,lizer,гори,2021-07-22,3,32,50720,106218,7.0,Summer,2021-07-29,Summer,Russian,,31.0,110.0,85.0,72.0,-5.0,25.0,179.0,9.0,31.0,32
1920,7vv89PswQvqGKCGJ1rw5on,¥$,field trip,2024-08-03,2,72,59921,106184,8.0,Summer,2024-08-08,Summer,English,Rock,77.0,122.0,69.0,73.0,-5.0,46.0,167.0,5.0,77.0,72
1921,6cDMNTlXoInwCg5Jo0Nd4F,anar,areamate miz,2023-08-28,3,157,36392,106132,8.0,Summer,2023-10-05,Fall,Portuguese,,63.0,120.0,92.0,89.0,-5.0,70.0,76.0,4.0,63.0,157
1922,16sNLBMfZtY1kRcTjIbZ5f,kizaru,trapazoid,2020-11-13,4,23,53720,105858,11.0,Fall,2020-11-19,Fall,Russian,Hip Hop,41.0,77.0,39.0,74.0,-12.0,38.0,174.0,10.0,41.0,23
1923,5kbOFqQ15vDh2FODZ3l1IF,matrang,заманчивая,2021-08-13,4,111,28865,105858,8.0,Summer,2021-08-26,Summer,Russian,,57.0,94.0,76.0,56.0,-5.0,40.0,216.0,12.0,57.0,111
1924,5Ni187gYCgJG90rGfMX7CY,monetochka,нимфоманка,2018-05-25,3,154,36397,105731,5.0,Spring,2023-04-20,Spring,Russian,,57.0,110.0,40.0,89.0,-9.0,53.0,161.0,37.0,57.0,198
1925,1Nvz2aNDYlf7YWWwJ5yCIy,kizaru,serial killa,2022-11-18,2,16,74156,105643,11.0,Fall,2022-11-24,Fall,Russian,Hip Hop,32.0,140.0,93.0,83.0,-5.0,85.0,144.0,1.0,32.0,16
1926,4nrPB8O7Y7wsOCJdgXkthe,bizarrap,"shakira: bzrp music sessions, vol. 53",2023-01-11,3,100,38209,105610,1.0,Winter,2023-02-02,Winter,Spanish,Electronic,79.0,122.0,75.0,84.0,-4.0,53.0,215.0,28.0,79.0,120
1927,7CAdT0HdiQNlt1C7xk2hep,jung kook,stay alive (prod. suga of bts),2022-02-11,2,36,70917,105408,2.0,Winter,2022-02-17,Winter,Korean,Pop,71.0,130.0,76.0,51.0,-6.0,50.0,211.0,30.0,71.0,36
1928,,glxckmane,cowbell goth,,3,152,36323,105280,,,2023-02-16,Winter,,,,,,,,,,,,152
1929,6EP8SsZGPhyxW6J7YC8m9P,aarne,трезво,2023-10-27,2,39,69502,105058,10.0,Fall,2023-11-02,Fall,Russian,Hip Hop,44.0,87.0,68.0,82.0,-6.0,47.0,146.0,36.0,44.0,39
1930,7ma0cg8kTNXzC6S4yncbB8,artem pivovarov,люлі-люлі,2022-09-30,3,107,36648,104687,9.0,Fall,2022-10-13,Fall,Ukrainian,,28.0,140.0,65.0,61.0,-6.0,19.0,175.0,2.0,28.0,160
1931,41f8Bpr5u2Jk5SmOkRCVDT,jah khalib,на своём вайбе,2020-08-06,7,77,16168,104535,8.0,Summer,2020-08-27,Summer,Russian,Hip Hop,49.0,87.0,46.0,81.0,-8.0,51.0,180.0,51.0,50.0,142
1932,4yM73aHdQ9oU0R1CamqGuE,tvorchi,falling,2021-09-10,4,75,35327,104346,9.0,Fall,2021-07-29,Summer,English,Electronic,27.0,177.0,79.0,33.0,-8.0,22.0,130.0,0.0,27.0,75
1933,00Blm7zeNqgYLPtW6zg8cj,post malone,one right now,2021-11-05,3,81,38851,104276,11.0,Fall,2021-11-18,Fall,English,Electronic,70.0,97.0,78.0,69.0,-5.0,69.0,194.0,4.0,70.0,106
1934,1nJOtOQJqzHaxh8kzuudxR,sxcredmane,attack of the killer beast (phonk),2023-01-11,3,160,35550,104120,1.0,Winter,2023-02-16,Winter,Swedish,Electronic,52.0,146.0,84.0,50.0,-3.0,79.0,136.0,0.0,52.0,160
1935,0Ow7iIKAy0RhQCQ0AE2xNW,гоня,як?,2022-09-16,2,65,52192,103621,9.0,Fall,2023-11-09,Fall,Ukrainian,,36.0,89.0,78.0,72.0,-6.0,63.0,171.0,31.0,36.0,78
1936,4QtNvfqd6Vn7GyivMhL8xC,egor kreed,автомат,2021-07-15,3,48,44075,103545,7.0,Summer,2021-07-22,Summer,Russian,Hip Hop,31.0,130.0,56.0,73.0,-7.0,50.0,137.0,28.0,44.0,68
1937,3JgsA3Vt8GFplHNrMK0QJU,pharaoh,нет сердца,2021-03-19,3,9,57564,103482,3.0,Spring,2021-03-25,Spring,Russian,Hip Hop,35.0,150.0,61.0,62.0,-8.0,31.0,187.0,3.0,35.0,9
1938,3bJPBIwrWTCyZRpYroyPJQ,teslenko,я розбиваюся,2023-04-13,3,178,35484,103064,4.0,Spring,2023-04-13,Spring,,,43.0,135.0,48.0,71.0,-11.0,35.0,148.0,35.0,43.0,190
1939,1yjaT2AATRQCpYCpA8HlTK,korol i shut,камнем по голове,1996-05-24,3,166,35072,103056,5.0,Spring,2023-04-20,Spring,Russian,Rock,51.0,83.0,59.0,56.0,-8.0,56.0,158.0,57.0,51.0,196
1940,0gOR1hfwtqoxFQVNlw3qWQ,hominid,mamønt3nok,2024-11-08,1,12,102914,102914,11.0,Fall,2024-11-14,Fall,,,4.0,144.0,78.0,47.0,-2.0,36.0,108.0,21.0,4.0,12
1941,2ohPZAqELR5lOOFGtXPDeb,kizaru,как всё идёт,2022-11-18,2,21,68511,102851,11.0,Fall,2022-11-24,Fall,Russian,Hip Hop,40.0,168.0,64.0,79.0,-8.0,53.0,161.0,3.0,40.0,21
1942,4ZXE5Lwt3DiQ1J66nP8YQj,серега пират,мой байк,2022-02-22,4,78,27111,102700,2.0,Winter,2022-03-03,Spring,Russian,Rock,52.0,133.0,87.0,70.0,-6.0,62.0,175.0,3.0,52.0,78
1943,3n4kOc46bJi0jOnqvKfr0V,kizaru,that white,2022-07-01,2,20,71569,102382,7.0,Summer,2022-07-07,Summer,Russian,Hip Hop,32.0,134.0,66.0,88.0,-6.0,69.0,188.0,1.0,32.0,20
1944,2OJ4JdnWRWlrEVueh8peoE,playboi carti,toxic,2025-03-25,1,16,102271,102271,3.0,Spring,2025-03-20,Spring,English,Hip Hop,66.0,140.0,62.0,43.0,-7.0,26.0,173.0,20.0,69.0,16
1945,56GM4iw9YxiFOgFzespqL4,второй ка,тени от пальм,2024-05-01,3,78,40586,102145,5.0,Spring,2022-08-04,Summer,Russian,,53.0,75.0,73.0,60.0,-7.0,86.0,142.0,0.0,53.0,78
1946,7cePdbh3eZF9thPis8xsnm,morgenshtern,"ночь, такси, заметки",2022-10-21,2,35,69994,102052,10.0,Fall,2022-10-27,Fall,Russian,Hip Hop,36.0,142.0,42.0,78.0,-8.0,19.0,168.0,18.0,36.0,35
1947,0rMsV3Iifzt6go50yseDyk,playboi carti,k pop,2025-03-25,1,17,102002,102002,3.0,Spring,2025-03-20,Spring,English,Hip Hop,65.0,144.0,69.0,64.0,-6.0,15.0,113.0,1.0,65.0,17
1948,6GQFqCYz9zVWCg0pDdSSP1,max korzh,балконы,2021-12-17,2,37,65025,101824,12.0,Winter,2021-12-23,Winter,Russian,Hip Hop,43.0,125.0,51.0,65.0,-7.0,68.0,280.0,54.0,43.0,37
1949,1KWRf0ZISGMBgwMMCUYVDr,face,мой калашников,2019-02-01,8,115,13795,101800,2.0,Winter,2020-07-30,Summer,Russian,Hip Hop,57.0,171.0,77.0,80.0,-6.0,63.0,148.0,8.0,57.0,142
1950,2ZmxOJDhNtOHQ49hVkqRy3,kizaru,yeah,2022-07-01,2,19,72457,101413,7.0,Summer,2022-07-07,Summer,Russian,Hip Hop,30.0,146.0,66.0,86.0,-6.0,71.0,127.0,1.0,30.0,19
1951,4W4fNrZYkobj539TOWsLO2,the weeknd,die for you - remix,2023-03-14,2,41,58548,101267,3.0,Spring,2023-03-09,Spring,English,Electronic,78.0,67.0,49.0,57.0,-8.0,52.0,233.0,28.0,79.0,98
1952,3tFed7YsjGnIfxeLEQwx3R,"tyler, the creator",st. chroma,2024-10-28,2,102,52165,101212,10.0,Fall,2024-10-31,Fall,English,Hip Hop,88.0,80.0,81.0,51.0,-4.0,66.0,256.0,28.0,88.0,102
1953,1Oag2GWkdwuS4oVc1IWIfC,morgenshtern,location,2022-10-21,2,37,68472,101169,10.0,Fall,2022-10-27,Fall,Russian,Hip Hop,37.0,95.0,41.0,92.0,-8.0,47.0,149.0,35.0,37.0,37
1954,1vm0cFmGy58pImp6oHWaGy,vacío,притон,2022-09-01,2,37,61946,100967,9.0,Fall,2022-09-08,Fall,Russian,,36.0,102.0,50.0,86.0,-6.0,61.0,139.0,11.0,36.0,37
1955,117K41GCrtBE713JJ07Dfq,jockii druce,бути долбайобом,2024-02-29,2,74,58213,100545,2.0,Winter,2024-03-07,Spring,Ukrainian,Hip Hop,42.0,149.0,66.0,69.0,-7.0,94.0,135.0,92.0,42.0,74
1956,6XoXvQv5CABTflAKct7rJM,kizaru,if i could teach the world,2022-11-18,2,19,69093,100171,11.0,Fall,2022-11-24,Fall,Russian,Hip Hop,36.0,155.0,88.0,89.0,-5.0,24.0,149.0,2.0,36.0,19
1957,3sK8wGT43QFpWrvNQsrQya,bad bunny,dtmf,2025-01-05,2,56,60604,100083,1.0,Winter,2025-01-23,Winter,Spanish,Electronic,98.0,136.0,13.0,63.0,-27.0,3.0,140.0,18.0,98.0,56
1958,18ZX6YaDSOopXPRvfIh8DM,la zarra,évidemment,2023-02-19,2,53,58324,100022,2.0,Winter,2023-05-18,Spring,French,Pop,55.0,120.0,74.0,73.0,-5.0,24.0,181.0,12.0,55.0,53
1959,4kKdvXD0ez7jp1296JmAts,frank sinatra,let it snow! let it snow! let it snow!,1994-11-08,4,47,29872,99727,11.0,Fall,2020-12-31,Winter,English,Pop,53.0,142.0,26.0,65.0,-13.0,84.0,155.0,90.0,52.0,140
1960,6WsmflGCwkuqed92TBOUPu,moondeity,danse macabre,2022-11-18,3,129,36814,99658,11.0,Fall,2022-12-29,Winter,,,46.0,130.0,82.0,69.0,-7.0,33.0,129.0,0.0,46.0,129
1961,1rEkByYd2rx74QejDHkJL1,yaktak,10 поверхів,2024-03-14,2,98,51721,99129,3.0,Spring,2024-03-21,Spring,Ukrainian,,41.0,75.0,47.0,67.0,-6.0,36.0,161.0,30.0,41.0,98
1962,2xgACMNtJ5YktyvOC83SPO,rosé,on the ground,2021-03-12,4,40,34507,99033,3.0,Spring,2021-03-18,Spring,English,Jazz,70.0,189.0,61.0,31.0,-7.0,29.0,168.0,2.0,70.0,40
1963,5GSJAsIL7KLtGh4PK9jw1A,roxolana,мистецтво,2024-11-01,2,114,50421,99020,11.0,Fall,2024-12-12,Winter,Ukrainian,,49.0,180.0,64.0,55.0,-8.0,41.0,143.0,71.0,49.0,114
